speed,period,warning,pair
35.00,1.00,1.00,3.00
35.00,1.00,1.00,3.00
35.00,1.00,1.00,3.00
36.00,1.00,1.00,3.00
36.00,1.00,1.00,3.00
36.00,1.00,1.00,3.00
37.00,1.00,1.00,3.00
37.00,1.00,1.00,3.00
37.00,1.00,1.00,3.00
37.00,1.00,1.00,3.00
37.00,1.00,1.00,3.00
37.00,1.00,1.00,3.00
38.00,1.00,1.00,3.00
38.00,1.00,1.00,3.00
38.00,1.00,1.00,3.00
38.00,1.00,1.00,3.00
38.00,1.00,1.00,3.00
39.00,1.00,1.00,3.00
39.00,1.00,1.00,3.00
39.00,1.00,1.00,3.00
39.00,1.00,1.00,3.00
40.00,1.00,1.00,3.00
40.00,1.00,1.00,3.00
41.00,1.00,1.00,3.00
42.00,1.00,1.00,3.00
42.00,1.00,1.00,3.00
44.00,1.00,1.00,3.00
21.00,2.00,1.00,3.00
25.00,2.00,1.00,3.00
26.00,2.00,1.00,3.00
26.00,2.00,1.00,3.00
26.00,2.00,1.00,3.00
26.00,2.00,1.00,3.00
26.00,2.00,1.00,3.00
28.00,2.00,1.00,3.00
28.00,2.00,1.00,3.00
28.00,2.00,1.00,3.00
29.00,2.00,1.00,3.00
29.00,2.00,1.00,3.00
29.00,2.00,1.00,3.00
29.00,2.00,1.00,3.00
29.00,2.00,1.00,3.00
30.00,2.00,1.00,3.00
30.00,2.00,1.00,3.00
30.00,2.00,1.00,3.00
30.00,2.00,1.00,3.00
30.00,2.00,1.00,3.00
30.00,2.00,1.00,3.00
30.00,2.00,1.00,3.00
31.00,2.00,1.00,3.00
31.00,2.00,1.00,3.00
31.00,2.00,1.00,3.00
31.00,2.00,1.00,3.00
31.00,2.00,1.00,3.00
31.00,2.00,1.00,3.00
31.00,2.00,1.00,3.00
31.00,2.00,1.00,3.00
31.00,2.00,1.00,3.00
32.00,2.00,1.00,3.00
32.00,2.00,1.00,3.00
32.00,2.00,1.00,3.00
32.00,2.00,1.00,3.00
32.00,2.00,1.00,3.00
32.00,2.00,1.00,3.00
32.00,2.00,1.00,3.00
32.00,2.00,1.00,3.00
33.00,2.00,1.00,3.00
33.00,2.00,1.00,3.00
33.00,2.00,1.00,3.00
33.00,2.00,1.00,3.00
33.00,2.00,1.00,3.00
33.00,2.00,1.00,3.00
33.00,2.00,1.00,3.00
33.00,2.00,1.00,3.00
33.00,2.00,1.00,3.00
33.00,2.00,1.00,3.00
33.00,2.00,1.00,3.00
33.00,2.00,1.00,3.00
34.00,2.00,1.00,3.00
34.00,2.00,1.00,3.00
34.00,2.00,1.00,3.00
34.00,2.00,1.00,3.00
34.00,2.00,1.00,3.00
34.00,2.00,1.00,3.00
34.00,2.00,1.00,3.00
34.00,2.00,1.00,3.00
34.00,2.00,1.00,3.00
34.00,2.00,1.00,3.00
34.00,2.00,1.00,3.00
35.00,2.00,1.00,3.00
35.00,2.00,1.00,3.00
35.00,2.00,1.00,3.00
35.00,2.00,1.00,3.00
35.00,2.00,1.00,3.00
35.00,2.00,1.00,3.00
35.00,2.00,1.00,3.00
35.00,2.00,1.00,3.00
35.00,2.00,1.00,3.00
35.00,2.00,1.00,3.00
36.00,2.00,1.00,3.00
36.00,2.00,1.00,3.00
36.00,2.00,1.00,3.00
36.00,2.00,1.00,3.00
36.00,2.00,1.00,3.00
36.00,2.00,1.00,3.00
36.00,2.00,1.00,3.00
37.00,2.00,1.00,3.00
37.00,2.00,1.00,3.00
37.00,2.00,1.00,3.00
37.00,2.00,1.00,3.00
37.00,2.00,1.00,3.00
38.00,2.00,1.00,3.00
38.00,2.00,1.00,3.00
38.00,2.00,1.00,3.00
39.00,2.00,1.00,3.00
39.00,2.00,1.00,3.00
39.00,2.00,1.00,3.00
39.00,2.00,1.00,3.00
39.00,2.00,1.00,3.00
39.00,2.00,1.00,3.00
41.00,2.00,1.00,3.00
42.00,2.00,1.00,3.00
43.00,2.00,1.00,3.00
43.00,2.00,1.00,3.00
44.00,2.00,1.00,3.00
45.00,2.00,1.00,3.00
46.00,2.00,1.00,3.00
24.00,1.00,1.00,4.00
24.00,1.00,1.00,4.00
28.00,1.00,1.00,4.00
28.00,1.00,1.00,4.00
28.00,1.00,1.00,4.00
28.00,1.00,1.00,4.00
29.00,1.00,1.00,4.00
29.00,1.00,1.00,4.00
29.00,1.00,1.00,4.00
29.00,1.00,1.00,4.00
29.00,1.00,1.00,4.00
30.00,1.00,1.00,4.00
30.00,1.00,1.00,4.00
30.00,1.00,1.00,4.00
30.00,1.00,1.00,4.00
30.00,1.00,1.00,4.00
30.00,1.00,1.00,4.00
31.00,1.00,1.00,4.00
31.00,1.00,1.00,4.00
31.00,1.00,1.00,4.00
32.00,1.00,1.00,4.00
32.00,1.00,1.00,4.00
32.00,1.00,1.00,4.00
32.00,1.00,1.00,4.00
33.00,1.00,1.00,4.00
33.00,1.00,1.00,4.00
33.00,1.00,1.00,4.00
33.00,1.00,1.00,4.00
33.00,1.00,1.00,4.00
33.00,1.00,1.00,4.00
33.00,1.00,1.00,4.00
33.00,1.00,1.00,4.00
34.00,1.00,1.00,4.00
34.00,1.00,1.00,4.00
34.00,1.00,1.00,4.00
34.00,1.00,1.00,4.00
34.00,1.00,1.00,4.00
35.00,1.00,1.00,4.00
35.00,1.00,1.00,4.00
35.00,1.00,1.00,4.00
35.00,1.00,1.00,4.00
35.00,1.00,1.00,4.00
35.00,1.00,1.00,4.00
35.00,1.00,1.00,4.00
36.00,1.00,1.00,4.00
36.00,1.00,1.00,4.00
36.00,1.00,1.00,4.00
36.00,1.00,1.00,4.00
36.00,1.00,1.00,4.00
36.00,1.00,1.00,4.00
36.00,1.00,1.00,4.00
36.00,1.00,1.00,4.00
36.00,1.00,1.00,4.00
37.00,1.00,1.00,4.00
37.00,1.00,1.00,4.00
37.00,1.00,1.00,4.00
37.00,1.00,1.00,4.00
37.00,1.00,1.00,4.00
37.00,1.00,1.00,4.00
37.00,1.00,1.00,4.00
37.00,1.00,1.00,4.00
37.00,1.00,1.00,4.00
37.00,1.00,1.00,4.00
38.00,1.00,1.00,4.00
38.00,1.00,1.00,4.00
38.00,1.00,1.00,4.00
38.00,1.00,1.00,4.00
38.00,1.00,1.00,4.00
39.00,1.00,1.00,4.00
39.00,1.00,1.00,4.00
39.00,1.00,1.00,4.00
39.00,1.00,1.00,4.00
39.00,1.00,1.00,4.00
39.00,1.00,1.00,4.00
40.00,1.00,1.00,4.00
40.00,1.00,1.00,4.00
40.00,1.00,1.00,4.00
40.00,1.00,1.00,4.00
40.00,1.00,1.00,4.00
40.00,1.00,1.00,4.00
40.00,1.00,1.00,4.00
41.00,1.00,1.00,4.00
41.00,1.00,1.00,4.00
41.00,1.00,1.00,4.00
42.00,1.00,1.00,4.00
42.00,1.00,1.00,4.00
43.00,1.00,1.00,4.00
43.00,1.00,1.00,4.00
44.00,1.00,1.00,4.00
44.00,1.00,1.00,4.00
44.00,1.00,1.00,4.00
45.00,1.00,1.00,4.00
45.00,1.00,1.00,4.00
45.00,1.00,1.00,4.00
46.00,1.00,1.00,4.00
47.00,1.00,1.00,4.00
48.00,1.00,1.00,4.00
49.00,1.00,1.00,4.00
50.00,1.00,1.00,4.00
55.00,1.00,1.00,4.00
27.00,2.00,1.00,4.00
28.00,2.00,1.00,4.00
28.00,2.00,1.00,4.00
29.00,2.00,1.00,4.00
29.00,2.00,1.00,4.00
29.00,2.00,1.00,4.00
29.00,2.00,1.00,4.00
30.00,2.00,1.00,4.00
30.00,2.00,1.00,4.00
30.00,2.00,1.00,4.00
30.00,2.00,1.00,4.00
30.00,2.00,1.00,4.00
30.00,2.00,1.00,4.00
30.00,2.00,1.00,4.00
30.00,2.00,1.00,4.00
30.00,2.00,1.00,4.00
30.00,2.00,1.00,4.00
31.00,2.00,1.00,4.00
31.00,2.00,1.00,4.00
31.00,2.00,1.00,4.00
31.00,2.00,1.00,4.00
31.00,2.00,1.00,4.00
31.00,2.00,1.00,4.00
32.00,2.00,1.00,4.00
32.00,2.00,1.00,4.00
32.00,2.00,1.00,4.00
32.00,2.00,1.00,4.00
32.00,2.00,1.00,4.00
32.00,2.00,1.00,4.00
32.00,2.00,1.00,4.00
32.00,2.00,1.00,4.00
32.00,2.00,1.00,4.00
32.00,2.00,1.00,4.00
33.00,2.00,1.00,4.00
33.00,2.00,1.00,4.00
33.00,2.00,1.00,4.00
33.00,2.00,1.00,4.00
33.00,2.00,1.00,4.00
33.00,2.00,1.00,4.00
33.00,2.00,1.00,4.00
34.00,2.00,1.00,4.00
34.00,2.00,1.00,4.00
34.00,2.00,1.00,4.00
34.00,2.00,1.00,4.00
34.00,2.00,1.00,4.00
35.00,2.00,1.00,4.00
35.00,2.00,1.00,4.00
35.00,2.00,1.00,4.00
35.00,2.00,1.00,4.00
35.00,2.00,1.00,4.00
35.00,2.00,1.00,4.00
35.00,2.00,1.00,4.00
35.00,2.00,1.00,4.00
36.00,2.00,1.00,4.00
36.00,2.00,1.00,4.00
36.00,2.00,1.00,4.00
36.00,2.00,1.00,4.00
36.00,2.00,1.00,4.00
36.00,2.00,1.00,4.00
36.00,2.00,1.00,4.00
37.00,2.00,1.00,4.00
37.00,2.00,1.00,4.00
37.00,2.00,1.00,4.00
37.00,2.00,1.00,4.00
38.00,2.00,1.00,4.00
38.00,2.00,1.00,4.00
38.00,2.00,1.00,4.00
38.00,2.00,1.00,4.00
38.00,2.00,1.00,4.00
38.00,2.00,1.00,4.00
38.00,2.00,1.00,4.00
39.00,2.00,1.00,4.00
39.00,2.00,1.00,4.00
39.00,2.00,1.00,4.00
39.00,2.00,1.00,4.00
40.00,2.00,1.00,4.00
40.00,2.00,1.00,4.00
40.00,2.00,1.00,4.00
40.00,2.00,1.00,4.00
41.00,2.00,1.00,4.00
41.00,2.00,1.00,4.00
41.00,2.00,1.00,4.00
41.00,2.00,1.00,4.00
41.00,2.00,1.00,4.00
41.00,2.00,1.00,4.00
42.00,2.00,1.00,4.00
42.00,2.00,1.00,4.00
43.00,2.00,1.00,4.00
44.00,2.00,1.00,4.00
44.00,2.00,1.00,4.00
44.00,2.00,1.00,4.00
45.00,2.00,1.00,4.00
45.00,2.00,1.00,4.00
45.00,2.00,1.00,4.00
47.00,2.00,1.00,4.00
47.00,2.00,1.00,4.00
47.00,2.00,1.00,4.00
48.00,2.00,1.00,4.00
49.00,2.00,1.00,4.00
49.00,2.00,1.00,4.00
26.00,1.00,2.00,4.00
26.00,1.00,2.00,4.00
26.00,1.00,2.00,4.00
27.00,1.00,2.00,4.00
28.00,1.00,2.00,4.00
28.00,1.00,2.00,4.00
29.00,1.00,2.00,4.00
30.00,1.00,2.00,4.00
31.00,1.00,2.00,4.00
31.00,1.00,2.00,4.00
32.00,1.00,2.00,4.00
32.00,1.00,2.00,4.00
32.00,1.00,2.00,4.00
32.00,1.00,2.00,4.00
32.00,1.00,2.00,4.00
32.00,1.00,2.00,4.00
33.00,1.00,2.00,4.00
33.00,1.00,2.00,4.00
33.00,1.00,2.00,4.00
33.00,1.00,2.00,4.00
33.00,1.00,2.00,4.00
33.00,1.00,2.00,4.00
33.00,1.00,2.00,4.00
34.00,1.00,2.00,4.00
34.00,1.00,2.00,4.00
34.00,1.00,2.00,4.00
34.00,1.00,2.00,4.00
35.00,1.00,2.00,4.00
35.00,1.00,2.00,4.00
35.00,1.00,2.00,4.00
35.00,1.00,2.00,4.00
35.00,1.00,2.00,4.00
35.00,1.00,2.00,4.00
35.00,1.00,2.00,4.00
35.00,1.00,2.00,4.00
35.00,1.00,2.00,4.00
35.00,1.00,2.00,4.00
36.00,1.00,2.00,4.00
36.00,1.00,2.00,4.00
36.00,1.00,2.00,4.00
36.00,1.00,2.00,4.00
36.00,1.00,2.00,4.00
37.00,1.00,2.00,4.00
37.00,1.00,2.00,4.00
37.00,1.00,2.00,4.00
37.00,1.00,2.00,4.00
37.00,1.00,2.00,4.00
37.00,1.00,2.00,4.00
37.00,1.00,2.00,4.00
37.00,1.00,2.00,4.00
38.00,1.00,2.00,4.00
38.00,1.00,2.00,4.00
38.00,1.00,2.00,4.00
38.00,1.00,2.00,4.00
38.00,1.00,2.00,4.00
38.00,1.00,2.00,4.00
39.00,1.00,2.00,4.00
39.00,1.00,2.00,4.00
39.00,1.00,2.00,4.00
39.00,1.00,2.00,4.00
39.00,1.00,2.00,4.00
40.00,1.00,2.00,4.00
40.00,1.00,2.00,4.00
40.00,1.00,2.00,4.00
40.00,1.00,2.00,4.00
40.00,1.00,2.00,4.00
40.00,1.00,2.00,4.00
41.00,1.00,2.00,4.00
41.00,1.00,2.00,4.00
41.00,1.00,2.00,4.00
41.00,1.00,2.00,4.00
41.00,1.00,2.00,4.00
41.00,1.00,2.00,4.00
41.00,1.00,2.00,4.00
41.00,1.00,2.00,4.00
42.00,1.00,2.00,4.00
42.00,1.00,2.00,4.00
42.00,1.00,2.00,4.00
42.00,1.00,2.00,4.00
43.00,1.00,2.00,4.00
43.00,1.00,2.00,4.00
43.00,1.00,2.00,4.00
43.00,1.00,2.00,4.00
43.00,1.00,2.00,4.00
44.00,1.00,2.00,4.00
44.00,1.00,2.00,4.00
44.00,1.00,2.00,4.00
44.00,1.00,2.00,4.00
45.00,1.00,2.00,4.00
45.00,1.00,2.00,4.00
45.00,1.00,2.00,4.00
46.00,1.00,2.00,4.00
47.00,1.00,2.00,4.00
47.00,1.00,2.00,4.00
48.00,1.00,2.00,4.00
48.00,1.00,2.00,4.00
50.00,1.00,2.00,4.00
50.00,1.00,2.00,4.00
52.00,1.00,2.00,4.00
55.00,1.00,2.00,4.00
22.00,2.00,2.00,4.00
25.00,2.00,2.00,4.00
26.00,2.00,2.00,4.00
26.00,2.00,2.00,4.00
28.00,2.00,2.00,4.00
28.00,2.00,2.00,4.00
28.00,2.00,2.00,4.00
29.00,2.00,2.00,4.00
29.00,2.00,2.00,4.00
30.00,2.00,2.00,4.00
30.00,2.00,2.00,4.00
30.00,2.00,2.00,4.00
30.00,2.00,2.00,4.00
30.00,2.00,2.00,4.00
30.00,2.00,2.00,4.00
30.00,2.00,2.00,4.00
31.00,2.00,2.00,4.00
31.00,2.00,2.00,4.00
31.00,2.00,2.00,4.00
31.00,2.00,2.00,4.00
31.00,2.00,2.00,4.00
32.00,2.00,2.00,4.00
32.00,2.00,2.00,4.00
32.00,2.00,2.00,4.00
32.00,2.00,2.00,4.00
32.00,2.00,2.00,4.00
32.00,2.00,2.00,4.00
32.00,2.00,2.00,4.00
32.00,2.00,2.00,4.00
32.00,2.00,2.00,4.00
33.00,2.00,2.00,4.00
33.00,2.00,2.00,4.00
33.00,2.00,2.00,4.00
33.00,2.00,2.00,4.00
33.00,2.00,2.00,4.00
33.00,2.00,2.00,4.00
33.00,2.00,2.00,4.00
34.00,2.00,2.00,4.00
34.00,2.00,2.00,4.00
34.00,2.00,2.00,4.00
34.00,2.00,2.00,4.00
34.00,2.00,2.00,4.00
34.00,2.00,2.00,4.00
34.00,2.00,2.00,4.00
35.00,2.00,2.00,4.00
35.00,2.00,2.00,4.00
35.00,2.00,2.00,4.00
35.00,2.00,2.00,4.00
35.00,2.00,2.00,4.00
35.00,2.00,2.00,4.00
36.00,2.00,2.00,4.00
36.00,2.00,2.00,4.00
36.00,2.00,2.00,4.00
36.00,2.00,2.00,4.00
37.00,2.00,2.00,4.00
37.00,2.00,2.00,4.00
37.00,2.00,2.00,4.00
37.00,2.00,2.00,4.00
37.00,2.00,2.00,4.00
37.00,2.00,2.00,4.00
37.00,2.00,2.00,4.00
37.00,2.00,2.00,4.00
38.00,2.00,2.00,4.00
38.00,2.00,2.00,4.00
38.00,2.00,2.00,4.00
38.00,2.00,2.00,4.00
38.00,2.00,2.00,4.00
38.00,2.00,2.00,4.00
39.00,2.00,2.00,4.00
39.00,2.00,2.00,4.00
39.00,2.00,2.00,4.00
39.00,2.00,2.00,4.00
39.00,2.00,2.00,4.00
40.00,2.00,2.00,4.00
40.00,2.00,2.00,4.00
40.00,2.00,2.00,4.00
40.00,2.00,2.00,4.00
41.00,2.00,2.00,4.00
41.00,2.00,2.00,4.00
41.00,2.00,2.00,4.00
41.00,2.00,2.00,4.00
42.00,2.00,2.00,4.00
42.00,2.00,2.00,4.00
43.00,2.00,2.00,4.00
43.00,2.00,2.00,4.00
43.00,2.00,2.00,4.00
43.00,2.00,2.00,4.00
43.00,2.00,2.00,4.00
44.00,2.00,2.00,4.00
44.00,2.00,2.00,4.00
45.00,2.00,2.00,4.00
49.00,2.00,2.00,4.00
49.00,2.00,2.00,4.00
49.00,2.00,2.00,4.00
50.00,2.00,2.00,4.00
50.00,2.00,2.00,4.00
51.00,2.00,2.00,4.00
51.00,2.00,2.00,4.00
54.00,2.00,2.00,4.00
54.00,2.00,2.00,4.00
26.00,1.00,1.00,5.00
26.00,1.00,1.00,5.00
26.00,1.00,1.00,5.00
26.00,1.00,1.00,5.00
27.00,1.00,1.00,5.00
30.00,1.00,1.00,5.00
30.00,1.00,1.00,5.00
31.00,1.00,1.00,5.00
31.00,1.00,1.00,5.00
31.00,1.00,1.00,5.00
31.00,1.00,1.00,5.00
31.00,1.00,1.00,5.00
31.00,1.00,1.00,5.00
31.00,1.00,1.00,5.00
31.00,1.00,1.00,5.00
31.00,1.00,1.00,5.00
32.00,1.00,1.00,5.00
32.00,1.00,1.00,5.00
32.00,1.00,1.00,5.00
32.00,1.00,1.00,5.00
32.00,1.00,1.00,5.00
33.00,1.00,1.00,5.00
33.00,1.00,1.00,5.00
33.00,1.00,1.00,5.00
33.00,1.00,1.00,5.00
33.00,1.00,1.00,5.00
33.00,1.00,1.00,5.00
34.00,1.00,1.00,5.00
34.00,1.00,1.00,5.00
34.00,1.00,1.00,5.00
34.00,1.00,1.00,5.00
34.00,1.00,1.00,5.00
34.00,1.00,1.00,5.00
34.00,1.00,1.00,5.00
34.00,1.00,1.00,5.00
34.00,1.00,1.00,5.00
34.00,1.00,1.00,5.00
34.00,1.00,1.00,5.00
34.00,1.00,1.00,5.00
35.00,1.00,1.00,5.00
35.00,1.00,1.00,5.00
36.00,1.00,1.00,5.00
36.00,1.00,1.00,5.00
36.00,1.00,1.00,5.00
36.00,1.00,1.00,5.00
36.00,1.00,1.00,5.00
36.00,1.00,1.00,5.00
36.00,1.00,1.00,5.00
36.00,1.00,1.00,5.00
36.00,1.00,1.00,5.00
36.00,1.00,1.00,5.00
36.00,1.00,1.00,5.00
37.00,1.00,1.00,5.00
37.00,1.00,1.00,5.00
37.00,1.00,1.00,5.00
37.00,1.00,1.00,5.00
37.00,1.00,1.00,5.00
37.00,1.00,1.00,5.00
38.00,1.00,1.00,5.00
38.00,1.00,1.00,5.00
38.00,1.00,1.00,5.00
38.00,1.00,1.00,5.00
38.00,1.00,1.00,5.00
38.00,1.00,1.00,5.00
39.00,1.00,1.00,5.00
39.00,1.00,1.00,5.00
39.00,1.00,1.00,5.00
39.00,1.00,1.00,5.00
39.00,1.00,1.00,5.00
39.00,1.00,1.00,5.00
39.00,1.00,1.00,5.00
39.00,1.00,1.00,5.00
39.00,1.00,1.00,5.00
40.00,1.00,1.00,5.00
40.00,1.00,1.00,5.00
40.00,1.00,1.00,5.00
41.00,1.00,1.00,5.00
41.00,1.00,1.00,5.00
41.00,1.00,1.00,5.00
41.00,1.00,1.00,5.00
42.00,1.00,1.00,5.00
42.00,1.00,1.00,5.00
42.00,1.00,1.00,5.00
42.00,1.00,1.00,5.00
42.00,1.00,1.00,5.00
42.00,1.00,1.00,5.00
42.00,1.00,1.00,5.00
42.00,1.00,1.00,5.00
43.00,1.00,1.00,5.00
43.00,1.00,1.00,5.00
43.00,1.00,1.00,5.00
43.00,1.00,1.00,5.00
43.00,1.00,1.00,5.00
44.00,1.00,1.00,5.00
46.00,1.00,1.00,5.00
46.00,1.00,1.00,5.00
46.00,1.00,1.00,5.00
46.00,1.00,1.00,5.00
46.00,1.00,1.00,5.00
49.00,1.00,1.00,5.00
24.00,2.00,1.00,5.00
26.00,2.00,1.00,5.00
27.00,2.00,1.00,5.00
27.00,2.00,1.00,5.00
28.00,2.00,1.00,5.00
28.00,2.00,1.00,5.00
28.00,2.00,1.00,5.00
28.00,2.00,1.00,5.00
28.00,2.00,1.00,5.00
28.00,2.00,1.00,5.00
29.00,2.00,1.00,5.00
29.00,2.00,1.00,5.00
29.00,2.00,1.00,5.00
30.00,2.00,1.00,5.00
30.00,2.00,1.00,5.00
30.00,2.00,1.00,5.00
30.00,2.00,1.00,5.00
30.00,2.00,1.00,5.00
30.00,2.00,1.00,5.00
30.00,2.00,1.00,5.00
30.00,2.00,1.00,5.00
30.00,2.00,1.00,5.00
30.00,2.00,1.00,5.00
30.00,2.00,1.00,5.00
30.00,2.00,1.00,5.00
30.00,2.00,1.00,5.00
30.00,2.00,1.00,5.00
30.00,2.00,1.00,5.00
31.00,2.00,1.00,5.00
31.00,2.00,1.00,5.00
31.00,2.00,1.00,5.00
31.00,2.00,1.00,5.00
31.00,2.00,1.00,5.00
31.00,2.00,1.00,5.00
31.00,2.00,1.00,5.00
31.00,2.00,1.00,5.00
31.00,2.00,1.00,5.00
31.00,2.00,1.00,5.00
32.00,2.00,1.00,5.00
32.00,2.00,1.00,5.00
32.00,2.00,1.00,5.00
32.00,2.00,1.00,5.00
32.00,2.00,1.00,5.00
32.00,2.00,1.00,5.00
32.00,2.00,1.00,5.00
32.00,2.00,1.00,5.00
32.00,2.00,1.00,5.00
33.00,2.00,1.00,5.00
33.00,2.00,1.00,5.00
33.00,2.00,1.00,5.00
33.00,2.00,1.00,5.00
33.00,2.00,1.00,5.00
33.00,2.00,1.00,5.00
33.00,2.00,1.00,5.00
33.00,2.00,1.00,5.00
33.00,2.00,1.00,5.00
33.00,2.00,1.00,5.00
33.00,2.00,1.00,5.00
34.00,2.00,1.00,5.00
34.00,2.00,1.00,5.00
34.00,2.00,1.00,5.00
34.00,2.00,1.00,5.00
34.00,2.00,1.00,5.00
34.00,2.00,1.00,5.00
35.00,2.00,1.00,5.00
35.00,2.00,1.00,5.00
35.00,2.00,1.00,5.00
35.00,2.00,1.00,5.00
36.00,2.00,1.00,5.00
36.00,2.00,1.00,5.00
36.00,2.00,1.00,5.00
36.00,2.00,1.00,5.00
36.00,2.00,1.00,5.00
36.00,2.00,1.00,5.00
36.00,2.00,1.00,5.00
36.00,2.00,1.00,5.00
37.00,2.00,1.00,5.00
37.00,2.00,1.00,5.00
37.00,2.00,1.00,5.00
37.00,2.00,1.00,5.00
37.00,2.00,1.00,5.00
38.00,2.00,1.00,5.00
38.00,2.00,1.00,5.00
38.00,2.00,1.00,5.00
39.00,2.00,1.00,5.00
39.00,2.00,1.00,5.00
40.00,2.00,1.00,5.00
40.00,2.00,1.00,5.00
40.00,2.00,1.00,5.00
42.00,2.00,1.00,5.00
42.00,2.00,1.00,5.00
43.00,2.00,1.00,5.00
44.00,2.00,1.00,5.00
44.00,2.00,1.00,5.00
45.00,2.00,1.00,5.00
45.00,2.00,1.00,5.00
46.00,2.00,1.00,5.00
46.00,2.00,1.00,5.00
50.00,2.00,1.00,5.00
58.00,2.00,1.00,5.00
28.00,1.00,1.00,6.00
28.00,1.00,1.00,6.00
29.00,1.00,1.00,6.00
29.00,1.00,1.00,6.00
33.00,1.00,1.00,6.00
34.00,1.00,1.00,6.00
34.00,1.00,1.00,6.00
34.00,1.00,1.00,6.00
34.00,1.00,1.00,6.00
34.00,1.00,1.00,6.00
34.00,1.00,1.00,6.00
34.00,1.00,1.00,6.00
34.00,1.00,1.00,6.00
34.00,1.00,1.00,6.00
34.00,1.00,1.00,6.00
34.00,1.00,1.00,6.00
35.00,1.00,1.00,6.00
35.00,1.00,1.00,6.00
35.00,1.00,1.00,6.00
36.00,1.00,1.00,6.00
36.00,1.00,1.00,6.00
36.00,1.00,1.00,6.00
36.00,1.00,1.00,6.00
36.00,1.00,1.00,6.00
36.00,1.00,1.00,6.00
37.00,1.00,1.00,6.00
37.00,1.00,1.00,6.00
37.00,1.00,1.00,6.00
38.00,1.00,1.00,6.00
38.00,1.00,1.00,6.00
38.00,1.00,1.00,6.00
38.00,1.00,1.00,6.00
38.00,1.00,1.00,6.00
38.00,1.00,1.00,6.00
39.00,1.00,1.00,6.00
39.00,1.00,1.00,6.00
39.00,1.00,1.00,6.00
39.00,1.00,1.00,6.00
39.00,1.00,1.00,6.00
39.00,1.00,1.00,6.00
39.00,1.00,1.00,6.00
39.00,1.00,1.00,6.00
40.00,1.00,1.00,6.00
40.00,1.00,1.00,6.00
40.00,1.00,1.00,6.00
40.00,1.00,1.00,6.00
40.00,1.00,1.00,6.00
40.00,1.00,1.00,6.00
40.00,1.00,1.00,6.00
40.00,1.00,1.00,6.00
41.00,1.00,1.00,6.00
41.00,1.00,1.00,6.00
41.00,1.00,1.00,6.00
41.00,1.00,1.00,6.00
41.00,1.00,1.00,6.00
41.00,1.00,1.00,6.00
41.00,1.00,1.00,6.00
41.00,1.00,1.00,6.00
41.00,1.00,1.00,6.00
41.00,1.00,1.00,6.00
41.00,1.00,1.00,6.00
42.00,1.00,1.00,6.00
42.00,1.00,1.00,6.00
42.00,1.00,1.00,6.00
42.00,1.00,1.00,6.00
42.00,1.00,1.00,6.00
42.00,1.00,1.00,6.00
42.00,1.00,1.00,6.00
42.00,1.00,1.00,6.00
42.00,1.00,1.00,6.00
42.00,1.00,1.00,6.00
43.00,1.00,1.00,6.00
43.00,1.00,1.00,6.00
43.00,1.00,1.00,6.00
43.00,1.00,1.00,6.00
43.00,1.00,1.00,6.00
43.00,1.00,1.00,6.00
44.00,1.00,1.00,6.00
44.00,1.00,1.00,6.00
44.00,1.00,1.00,6.00
44.00,1.00,1.00,6.00
44.00,1.00,1.00,6.00
45.00,1.00,1.00,6.00
45.00,1.00,1.00,6.00
46.00,1.00,1.00,6.00
46.00,1.00,1.00,6.00
46.00,1.00,1.00,6.00
46.00,1.00,1.00,6.00
46.00,1.00,1.00,6.00
46.00,1.00,1.00,6.00
46.00,1.00,1.00,6.00
47.00,1.00,1.00,6.00
47.00,1.00,1.00,6.00
47.00,1.00,1.00,6.00
47.00,1.00,1.00,6.00
48.00,1.00,1.00,6.00
49.00,1.00,1.00,6.00
49.00,1.00,1.00,6.00
50.00,1.00,1.00,6.00
55.00,1.00,1.00,6.00
26.00,2.00,1.00,6.00
26.00,2.00,1.00,6.00
26.00,2.00,1.00,6.00
26.00,2.00,1.00,6.00
27.00,2.00,1.00,6.00
27.00,2.00,1.00,6.00
27.00,2.00,1.00,6.00
27.00,2.00,1.00,6.00
27.00,2.00,1.00,6.00
28.00,2.00,1.00,6.00
28.00,2.00,1.00,6.00
28.00,2.00,1.00,6.00
28.00,2.00,1.00,6.00
28.00,2.00,1.00,6.00
28.00,2.00,1.00,6.00
29.00,2.00,1.00,6.00
29.00,2.00,1.00,6.00
29.00,2.00,1.00,6.00
29.00,2.00,1.00,6.00
30.00,2.00,1.00,6.00
30.00,2.00,1.00,6.00
30.00,2.00,1.00,6.00
30.00,2.00,1.00,6.00
30.00,2.00,1.00,6.00
30.00,2.00,1.00,6.00
30.00,2.00,1.00,6.00
30.00,2.00,1.00,6.00
30.00,2.00,1.00,6.00
30.00,2.00,1.00,6.00
30.00,2.00,1.00,6.00
30.00,2.00,1.00,6.00
30.00,2.00,1.00,6.00
31.00,2.00,1.00,6.00
31.00,2.00,1.00,6.00
31.00,2.00,1.00,6.00
31.00,2.00,1.00,6.00
32.00,2.00,1.00,6.00
32.00,2.00,1.00,6.00
32.00,2.00,1.00,6.00
32.00,2.00,1.00,6.00
32.00,2.00,1.00,6.00
32.00,2.00,1.00,6.00
32.00,2.00,1.00,6.00
32.00,2.00,1.00,6.00
32.00,2.00,1.00,6.00
33.00,2.00,1.00,6.00
33.00,2.00,1.00,6.00
